,page_URL,artist,artist_nationality,artist_birthdate,title,image_URL,year,gallery,gallery_location,medium,medium_details,size_inches,size_cm,condition,classification,signed,authenticated,framed,currency,price
668,https://www.artsy.net/artwork/matthew-f-fisher-sand-in-the-ocean,Matthew F Fisher,American,1976,Sand in the Ocean,https://d32dm0rphc51dk.cloudfront.net/EWUgwGMUtiSWYZNWNuyq2g/large.jpg,2020,SHRINE,Certificate of authenticity,Painting,Acrylic on canvas,26 × 21 in,66 × 53.3 cm,NA,This is a unique work.,Hand-signed by artist,Included,Not included,$,"6,000"
669,https://www.artsy.net/artwork/hc-westermann-she-brought-up-the-bandit,H.C. Westermann,"American, 1922–1981",NA,She Brought Up the Bandit,https://d32dm0rphc51dk.cloudfront.net/zDtQJ5SFqof_sCrSNftpSA/large.jpg,ca. 1968,Iris Project,Venice,"Drawing, Collage or other Work on Paper","Graphite, watercolor and ink on wove paper",9 × 12 in,22.9 × 30.5 cm,No apparent fading or damage,This is a unique work.,"Hand-signed by artist, Signed ""Cliff"" on left side of face, between lightning bolts and ""CW"" on right side",NA,Included,$,"25,000"
670,https://www.artsy.net/artwork/beejoir-weapon-of-choice-dark-royal-blue-green-unique-colourway,Beejoir,English,1979,Weapon Of Choice - DARK ROYAL BLUE GREEN - Unique Colourway,https://d32dm0rphc51dk.cloudfront.net/6v6suvzCgCTgFDPj0tRi3g/large.jpg,2014,Make offer,Kalkman Gallery,Sculpture,Unique artist made resin / acrylic / polyurethane.,14 × 13 × 9 in,35.6 × 33 × 22.9 cm,"Each artwork has unique differences: all are individually shaped and painted by hand w/ hours of colour application, sanding and varnishing. ",This is a unique work.,"Hand-signed by artist, Signed in the last layer of epoxy resin on the back of the sculpture. The signature is very faint. Certificate of … ",Included,Not included,€,695
671,https://www.artsy.net/artwork/bradley-theodore-skullchief,Bradley Theodore,Follow,NA,Skullchief,https://d32dm0rphc51dk.cloudfront.net/U2ILrX6YE2a0xIKLexWQtQ/large.jpg,2017,Chicago,Certificate of authenticity,Painting,Acrylic,30 × 22 × 1 1/2 in,76.2 × 55.9 × 3.8 cm,NA,This is a unique work.,"Hand-signed by artist, Signature on reverse",Included,Not included,$,"9,500"
672,https://www.artsy.net/artwork/swoon-sasu-and-kasei-18,Swoon,American,1977,Sasu and Kasei,https://d32dm0rphc51dk.cloudfront.net/3XBwvjW5_Fd_7i33XsiShg/large.jpg,2019,Santa Fe,Certificate of authenticity,Mixed Media,Hand printed block print and acrylic gouache on wooden painters panel,48 × 36 × 1 3/4 in,121.9 × 91.4 × 4.4 cm,New,This is a unique work.,"Hand-signed by artist, back",Included,Not included,$,"17,500"
673,https://www.artsy.net/artwork/laddie-john-dill-laddie-john-dill-large-original-glass-wall-relief-sculpture-signed-abstract-art,Laddie John Dill,American,1943,Laddie John Dill Large Original Glass Wall Relief Sculpture Signed Abstract Art,https://d32dm0rphc51dk.cloudfront.net/evgDH9slSQrFt9occ90qew/large.jpg,1985,Original Art Broker,Certificate of authenticity,Sculpture,"Tempered Glass, Wood, Iron",30 × 12 × 25 in,76.2 × 30.5 × 63.5 cm,Excellent Condition - Like New,This is a unique work.,"Hand-signed by artist, (see photo)",Included,Included,$,"3,495"
674,https://www.artsy.net/artwork/cali-almy-ocean-vessel-1,Cali Almy,Follow,NA,Ocean Vessel 1,https://d32dm0rphc51dk.cloudfront.net/HFzRhsDL1vTzZ1LNgnpbyg/large.jpg,2020,Pawtucket,Certificate of authenticity,Sculpture,Ceramic with glazes,5 × 5 × 5 in,12.7 × 12.7 × 12.7 cm,Perfect ,This is a unique work.,Hand-signed by artist,Included,Not included,$,125
675,https://www.artsy.net/artwork/emilia-dubicki-orchestra-of-rivers,Emilia Dubicki,American,1963,Orchestra of Rivers,https://d32dm0rphc51dk.cloudfront.net/Gjw46HLnFoWcZfMe54rhtQ/large.jpg,2016,FRED.GIAMPIETRO Gallery,New Haven,Painting,Oil on canvas,36 × 36 in,91.4 × 91.4 cm,Excellent,This is a unique work.,"Hand-signed by artist, verso",Included,Not included,$,"6,500"
676,https://www.artsy.net/artwork/tilo-and-toni-hokuspokus-number-6,Tilo&Toni,German,NA,Hokuspokus #6,https://d32dm0rphc51dk.cloudfront.net/uzLxql6B84Fgs0b1sjbegw/large.jpg,2017,METRONOM,Modena,Photography,"C-print on matt paper, wooden frame, plexiglass",23 3/5 × 19 7/10 in,60 × 50 cm,NA,This is a unique work.,NA,Included,Included,€,"3,000"
677,https://www.artsy.net/artwork/armando-de-la-garza-87-93-and-100-from-la-transvaloracion-de-todos-los-valores,Armando de la Garza,Mexican,1973,"""87""",https://d32dm0rphc51dk.cloudfront.net/iKFWzx9BUxqgg6TICSerjg/large.jpg,"""93"" & ""100"" from La transvaloración de todos los valores",The Art Design Project,Certificate of authenticity,Painting,Oil and resin on canvas on panel.,11 4/5 × 28 3/10 × 4/5 in,30 × 72 × 2 cm,New,This is a unique work.,Hand-signed by artist,Included,Not included,$,"5,400"
678,https://www.artsy.net/artwork/mia-bergeron-tranquility,Mia Bergeron,American,NA,Tranquility,https://d32dm0rphc51dk.cloudfront.net/I5ionUkEm1Kdi02tIQJ3vg/large.jpg,2020,Gallery 1261,Denver,Painting,Oil on linen on aluminum,12 × 12 in,30.5 × 30.5 cm,NA,This is a unique work.,Hand-signed by artist,NA,Not included,$,"2,040"
679,https://www.artsy.net/artwork/galia-linn-mezuzah,Galia Linn,Israeli,1963,Mezuzah,https://d32dm0rphc51dk.cloudfront.net/o8hYENC16OPlDevKcxlyfA/large.jpg,2020,Los Angeles,Certificate of authenticity,Sculpture,"Clay bust, household paints on stucco on plywood and decomposed granite.",84 × 58 × 38 in,213.4 × 147.3 × 96.5 cm,NA,This is a unique work.,"Hand-signed by artist, Initialed on bottom",Included,Not included,$,"15,000"
680,https://www.artsy.net/artwork/daniel-buren-voir-se-voir-savoir-d,Daniel Buren,French,1938,Voir  Se voir  Savoir,https://d32dm0rphc51dk.cloudfront.net/4aGVaWZe6wiBuuyU9cqOmg/large.jpg,D,Make offer,Buchmann Galerie,Installation,"Strips (8,7 cm) of white vinyl, mounted on 9 pieces of clear mirror glass",99 3/10 × 99 3/10 in,252.3 × 252.3 cm,Perfect condition,This is a unique work.,Certificate by the artist,Included,Not included,€,"145,000"
681,https://www.artsy.net/artwork/joseph-mcaleer-when-sunny-gets-blue,Joseph McAleer,American,1944,When Sunny Gets Blue,https://d32dm0rphc51dk.cloudfront.net/DDzAVm9Ok12jXm2SkouZkw/large.jpg,2019,Susanna Gold Gallery,Bryn Mawr,Painting,Acrylic on canvas,40 × 30 in,101.6 × 76.2 cm,"Pristine. Direct from artist's studio. No need to frame, complete with all installation hardware and ready to hang. ",This is a unique work.,"Hand-signed by artist, signed on the front and on the back",NA,Not included,$,"3,750"
682,https://www.artsy.net/artwork/andy-warhol-body-builder,Andy Warhol,"American, 1928–1987",NA,Body Builder,https://d32dm0rphc51dk.cloudfront.net/GzoXVI2MXduBoN9TEow8IA/large.jpg,1982,"West Hollywood, Los Angeles",Certificate of authenticity,"Drawing, Collage or other Work on Paper",Graphite on Paper,31 1/2 × 23 1/2 in,80 × 59.7 cm,NA,This is a unique work.,Stamped on verso by the Andy Warhol Art Authentication Board.,Included,Not included,$,"75,000"
683,https://www.artsy.net/artwork/eugene-berman-theatrical-figure,Eugene Berman,"American, 1899–1972",NA,Theatrical Figure ,https://d32dm0rphc51dk.cloudfront.net/Vp1LqLeYNUft9qASzi-DBQ/large.jpg,20th Century,Make offer,Wallector,"Drawing, Collage or other Work on Paper",Pencil and watercolor on paper,13 4/5 × 9 4/5 in,35 × 25 × 0.1 cm,Good.,This is a unique work.,For more information read description.,NA,Not included,£,390
684,https://www.artsy.net/artwork/america-martin-the-warm-up,America Martin,Colombian-American,1980,The Warm Up,https://d32dm0rphc51dk.cloudfront.net/Ce53G93zPxCYn5LEjlPi-g/large.jpg,2020,JoAnne Artman Gallery,"New York, Laguna Beach",Painting,"Oil, Acrylic, Spray Paint on Canvas",51 1/2 × 51 1/2 in,130.8 × 130.8 cm,NA,This is a unique work.,Hand-signed by artist,NA,Included,$,"15,000"
685,https://www.artsy.net/artwork/becky-yazdan-vampire,Becky Yazdan,American,1977,Vampire,https://d32dm0rphc51dk.cloudfront.net/-W3BkASdUtgQpSAolhiMhA/large.jpg,2016,New Haven,Certificate of authenticity,Painting,Oil on linen,8 × 10 in,20.3 × 25.4 cm,Excellent,This is a unique work.,"Hand-signed by artist, signed",Included,Not included,$,"1,250"
686,https://www.artsy.net/artwork/jeff-brouws-october-21-needles-california-portfolio,Jeff Brouws,American,1955,October 21,https://d32dm0rphc51dk.cloudfront.net/KjMG2hmO1vRRIjZsVMJ1rg/large.jpg,Needles,Make offer,Robert Mann Gallery,Photography,Twelve 12 x 12 inch archival pigment prints,12 × 12 in,30.5 × 30.5 cm,NA,Edition of 9,"Hand-signed by artist, Signed, titled and numbered by the artist in pencil on the verso of each print",NA,Not included,T,his work is part of a limited edition set.
687,https://www.artsy.net/artwork/robert-lebsack-though-we-may-live-without,Robert Lebsack,American,1980,Though We May Live Without,https://d32dm0rphc51dk.cloudfront.net/9Yc8oambBVXE4VHoN_PjMg/large.jpg,2019,"Los Angeles, Zürich",Certificate of authenticity,Painting,Mixed Media on Wood,24 × 30 in,61 × 76.2 cm,NA,This is a unique work.,Hand-signed by artist,Included,Not included,$,"1,300"
688,https://www.artsy.net/artwork/hans-arp-warlike-sphynx,Hans Arp,"German-French, 1886–1966",NA,Warlike Sphynx,https://d32dm0rphc51dk.cloudfront.net/o2iU41l8t9wIzYzukpDzqw/large.jpg,1951-1952,$750,"$1,450",Print,Woodcut print in two colors on Japan paper,This work is part of a limited edition set.,22 × 15 × 1 in,"Excellent condition.  Deep blacks, crisp lines, full margins.  Minimal bruising to edges of sheet.",55.9 × 38.1 × 2.5 cm,Woodcut print is unsigned but the colophon to the portfolio is numbered and signed in pencil by the artist.,Included,Included,E,dition 23/25
689,https://www.artsy.net/artwork/mike-dargas-dear-mr-fantasy,Mike Dargas,German,1983,Dear Mr. Fantasy,https://d32dm0rphc51dk.cloudfront.net/RVWbHkENXkW7JkkPt6Y6Yw/large.jpg,2019,C24 Gallery,New York,Painting,Charcoal and acrylic on canvas,60 × 48 in,152.4 × 121.9 cm,Perfect condition.,This is a unique work.,"Hand-signed by artist, Artwork is signed on the bottom.",NA,Included,$,"37,000"
690,https://www.artsy.net/artwork/peter-max-peter-max-original-signed-painting-liberty-head-art-flag-with-heart,Peter Max,American,1937,PETER MAX original signed PAINTING LIBERTY HEAD ART FLAG with HEART,https://d32dm0rphc51dk.cloudfront.net/hlT_18qodA9-LZBnnmrULA/large.jpg,21st Century,Original Art Broker,Certificate of authenticity,Painting,Acrylic,28 × 32 in,71.1 × 81.3 cm,Excellent Condition - Like New,This is a unique work.,"Hand-signed by artist, Lower Right (see photo)",Included,Included,$,"3,895"
691,https://www.artsy.net/artwork/mary-hattman-untitled-1,Mary Hattman,Follow,NA,Untitled ,https://d32dm0rphc51dk.cloudfront.net/mayfUmV63luTsYDCSqqwaA/large.jpg,2013,One Mile Gallery,Kingston,Painting,Oil on canvas,60 × 48 in,152.4 × 121.9 cm,NA,This is a unique work.,Hand-signed by artist,NA,Not included,$,"8,000"
692,https://www.artsy.net/artwork/michael-loew-blackscape-monhegan,Michael Loew,"American, 1907–1985",NA,Blackscape (Monhegan),https://d32dm0rphc51dk.cloudfront.net/-L8dtaSnq2AsEr9CTGjzvw/large.jpg,1973,Orleans,Certificate of authenticity,Painting,Watercolor,22 × 30 in,55.9 × 76.2 cm,Excellent original condition,This is a unique work.,"Hand-signed by artist, Signed lower right and on verso",Included,Not included,$,"2,500"
693,https://www.artsy.net/artwork/peter-max-flower-blossom-lady-5,Peter Max,American,1937,FLOWER BLOSSOM LADY,https://d32dm0rphc51dk.cloudfront.net/40kWaZqX4GwVCFro4nL29g/large.jpg,2008,Gallery Art,Aventura,Painting,ACRYLIC ON CANVAS,36 × 48 in,91.4 × 121.9 cm,Excellent,This is a unique work.,"Hand-signed by artist, Hand signed on front by the artist.  ",Included,Included,$,"45,000"
694,https://www.artsy.net/artwork/peter-max-peter-max-original-painting-liberty-head-signed-pop-art-oil-usa-statue-of-framed,Peter Max,American,1937,PETER MAX Original Painting LIBERTY HEAD Signed Pop Art Oil USA Statue of Framed,https://d32dm0rphc51dk.cloudfront.net/jDt5YzvIuFwr0P8G5GM-vQ/large.jpg,1994,Original Art Broker,Certificate of authenticity,Painting,Acrylic on Art Paper,28 × 28 in,71.1 × 71.1 cm,Excellent Condition - Like New,This is a unique work.,"Hand-signed by artist, Lower Right (see photo)",Included,Included,$,"7,495"
695,https://www.artsy.net/artwork/raffi-kalenderian-self-portrait-purple-haze,Raffi Kalenderian,American,1981,Self Portrait (Purple Haze),https://d32dm0rphc51dk.cloudfront.net/6DhcC5yGHxa_lOXQ8e6Y9A/large.jpg,2007,Make offer,Buchmann Galerie,Painting,Oil on canvas,50 2/5 × 40 1/5 in,128 × 102 cm,NA,This is a unique work.,"Hand-signed by artist, Signed, titled, dated on back",NA,Not included,€,"16,000"
696,https://www.artsy.net/artwork/purvis-young-drawing-from-the-1990-s-number-26,Purvis Young,"American, 1943–2010",NA,Drawing from the 1990's #26,https://d32dm0rphc51dk.cloudfront.net/7IKxA0_264y2YjCZ38k7Pw/large.jpg,ca. circa 1990,New River Fine Art,Fort Lauderdale,Painting,Acrylic paint on paper,11 × 8 1/2 in,27.9 × 21.6 cm,NA,This is a unique work.,Not signed,Included,Not included,$,250
697,https://www.artsy.net/artwork/leon-kossoff-head-of-john-lessore,Leon Kossoff,British,1926,Head of John Lessore,https://d32dm0rphc51dk.cloudfront.net/AUonxDUeMSfoQFJ6P_1CoA/large.jpg,1988,Make offer,Castlegate House Gallery,"Drawing, Collage or other Work on Paper",Charcoal on paper,30 1/10 × 21 9/10 in,76.5 × 55.5 cm,NA,This is a unique work.,Not signed,NA,Included,£,"38,000"
698,https://www.artsy.net/artwork/daggi-wallace-the-storm,Daggi Wallace,Follow,NA,The Storm,https://d32dm0rphc51dk.cloudfront.net/kPUvT2n4ZAFiXstOKlPu-A/large.jpg,2021,Chicago,Certificate of authenticity,Painting,Dry and liquid charcoal on paper,8 × 11 in,20.3 × 27.9 cm,NA,This is a unique work.,Hand-signed by artist,Included,Not included,$,500
699,https://www.artsy.net/artwork/jessica-snow-terra-incognita-5-abstract-painting,Jessica Snow,American,1964,Terra Incognita 5 (Abstract painting),https://d32dm0rphc51dk.cloudfront.net/4lwHSZu1Z4NpKC3GnrRBlQ/large.jpg,2018,IdeelArt,Certificate of authenticity,Painting,Acrylic on 300lb. Arches hotpress paper,22 1/2 × 21 1/2 in,57.2 × 54.6 cm,New,This is a unique work.,"Hand-signed by artist, Verso",Included,Not included,£,"2,750"
700,https://www.artsy.net/artwork/mark-di-suvero-afterstudy-for-marianne-moore-are-years-what-1,Mark di Suvero,American,1933,Afterstudy for Marianne Moore: Are Years What?,https://d32dm0rphc51dk.cloudfront.net/vFLfIrhU90EqumVDR78bpw/large.jpg,1976,Make offer,Alpha 137 Gallery,Print,Lithograph. Hand signed and numbered. Framed.,41 1/2 × 54 1/10 × 1 in,105.4 × 137.4 × 2.5 cm,Excellent condition,Edition 22/25,"Hand-signed by artist, Boldly signed and numbered 18/25 in graphite on the recto (front). Bears Tyler Graphics blind stamp and Tyler … ",Included,Included,T,his work is part of a limited edition set.
701,https://www.artsy.net/artwork/mary-hattman-untitled-12,Mary Hattman,Follow,NA,Untitled ,https://d32dm0rphc51dk.cloudfront.net/yvXMBANG1pPR_IbOw3p8_A/large.jpg,2019,One Mile Gallery,Kingston,Painting,Oil stick on paper,12 × 9 1/2 in,30.5 × 24.1 cm,NA,This is a unique work.,Hand-signed by artist,NA,Not included,$,"1,600"
702,https://www.artsy.net/artwork/richard-orlinski-wild-metallitic-kong,Richard Orlinski,French,1966,Wild Metallitic kong,https://d32dm0rphc51dk.cloudfront.net/nmPLzyaRHBIDwwfLxmObvQ/large.jpg,2020,Buy now,Make offer,Sculpture,Resine,17 7/10 in,45 cm,NA,Edition 47/50/50 + 1AP,"Hand-signed by artist, under the legs",Included,Not included,T,his work is part of a limited edition set.
703,https://www.artsy.net/artwork/will-barnet-will-barnet-watercolor-painting-original-signed-female-portrait-parrot-artwork,Will Barnet,"American, 1911–2012",NA,Will Barnet Watercolor Painting Original Signed Female Portrait Parrot Artwork,https://d32dm0rphc51dk.cloudfront.net/gzki_V6lgpuKO51pj1K8NA/large.jpg,1996,Original Art Broker,Certificate of authenticity,Painting,Watercolor,20 1/2 × 14 in,52.1 × 35.6 cm,Excellent Condition - Like New,This is a unique work.,"Hand-signed by artist, Upper Right (see photo)",Included,Included,$,"9,495"
704,https://www.artsy.net/artwork/alberto-giacometti-femme-nue-assise-iii,Alberto Giacometti,"Swiss, 1901–1966",NA,Femme Nue Assise III,https://d32dm0rphc51dk.cloudfront.net/ZNU63qXkEZV1ewkq_8P6xg/large.jpg,1965,Buy now,Make offer,Print,Lithograph,30 × 22 2/5 in,76.2 × 56.8 cm,Perfect,Edition 1/100 + 1AP,"Hand-signed by artist, lower right margin",Included,Not included,T,his work is part of a limited edition set.
705,https://www.artsy.net/artwork/gill-button-beholden,Gill Button,English,1973,Beholden,https://d32dm0rphc51dk.cloudfront.net/nYdyLi3n9VdHEQnCysRVUA/large.jpg,2020,James Freeman Gallery,London,Painting,Acrylic & oil on linen,17 7/10 × 13 4/5 in,45 × 35 cm,NA,This is a unique work.,"Hand-signed by artist, stamped by artist's estate",Included,Not included,£,"2,600"
706,https://www.artsy.net/artwork/tolla-inbar-tolla-inbar-leisure-renewing-forces-signed-bronze-sculpture-figurative-large-art-1,Tolla Inbar,German,1958,Tolla Inbar Leisure Renewing Forces Signed Bronze Sculpture Figurative Large Art,https://d32dm0rphc51dk.cloudfront.net/IxroNzn2Qpd0BtLmKXZ0KA/large.jpg,20th Century,Make offer,Original Art Broker,Sculpture,Full Round Bronze Sculpture,33 1/2 × 16 in,85.1 × 40.6 cm,Excellent Condition - Like New,Edition 22/25,"Hand-signed by artist, (see photos)",Included,Not included,T,his work is part of a limited edition set.
707,https://www.artsy.net/artwork/corinne-vilcaz-deep-flower,Corinne Vilcaz,French,1969,Deep flower,https://d32dm0rphc51dk.cloudfront.net/ua650cyCY9pfBFle5v6Psg/large.jpg,ca. 2020,Make offer,Galerie Arnaud,Painting,Oil on canvas board,9 1/10 × 9 1/10 in,23 × 23 cm,NA,This is a unique work.,Hand-signed by artist,Included,Included,€,260
708,https://www.artsy.net/artwork/ashleigh-sumner-in-the-sun-i-feel-as-one,Ashleigh Sumner,American,1979,In the Sun I Feel As One ,https://d32dm0rphc51dk.cloudfront.net/UK-D66URewxs-9Vj0Q0M3A/large.jpg,2018,"Los Angeles, Zürich",Certificate of authenticity,Painting,"Mixed media, Paint, Spray Paint, Silk Screen, Ink and Resin on Wood",40 × 40 in,101.6 × 101.6 cm,New,This is a unique work.,"Hand-signed by artist, back",Included,Not included,$,"4,200"
709,https://www.artsy.net/artwork/dylan-martinez-glass-water-bag-number-2183,Dylan Martinez,American,1985,Glass Water Bag #2183,https://d32dm0rphc51dk.cloudfront.net/sMFZWdmjWrxmfK6boyEV1w/large.jpg,2020,Certificate of authenticity,This work includes a certificate of authenticity.,Sculpture,Solid and hollow sculpted glass,14 1/4 × 8 × 4 1/2 in,36.2 × 20.3 × 11.4 cm,Excellent,This is a unique work.,"Hand-signed by artist, Signature on base",Included,Not included,$,"2,150"
710,https://www.artsy.net/artwork/beejoir-weapon-of-choice-gaudi-red-unique-colourway,Beejoir,English,1979,Weapon Of Choice - GAUDI RED - Unique Colourway,https://d32dm0rphc51dk.cloudfront.net/HS2r9kTmFTa1V18NgG7_QQ/large.jpg,2014,Kalkman Gallery,Maastricht,Sculpture,Unique artist made resin / acrylic / polyurethane.,14 × 13 × 9 in,35.6 × 33 × 22.9 cm,"Each artwork has unique differences: all are individually shaped and painted by hand w/ hours of colour application, sanding and varnishing. ",This is a unique work.,"Hand-signed by artist, Signed in the last layer of epoxy resin on the back of the sculpture. The signature is very faint. Certificate of … ",Included,Not included,€,695
711,https://www.artsy.net/artwork/analia-saban-danke-merci-thank-you-gracias-arigato-plastic-bag,Analía Saban,Argentinian-American,1980,DANKE MERCI THANK YOU GRACIAS ARIGATO Plastic Bag,https://d32dm0rphc51dk.cloudfront.net/pINMLldAm-5Ukvg1hIp-VA/large.jpg,2016,Mixografia,Los Angeles,Print,Mixografía® print on handmade paper,28 1/2 × 20 × 1 1/2 in,72.4 × 50.8 × 3.8 cm,Excellent condition.,Edition of 20,"Hand-signed by artist, sticker label, Signed, front bottom right corner.",Included,Not included,T,his work is part of a limited edition set.
712,https://www.artsy.net/artwork/victor-vasarely-vega-gold,Victor Vasarely,"Hungarian-French, 1906–1997",NA,Vega - Gold,https://d32dm0rphc51dk.cloudfront.net/vlae5qRvajPIcBCHd9-Inw/large.jpg,1970,Rudolf Budja Gallery,"Miami Beach, Salzburg","Drawing, Collage or other Work on Paper",Collage,15 7/10 × 15 7/10 in,40 × 40 cm,Perfect condition,This is a unique work.,"Hand-signed by artist, signed in front",NA,Included,$,"38,000"
713,https://www.artsy.net/artwork/nadine-robbins-wellfleet-pearl-1,Nadine Robbins,American,1966,Wellfleet Pearl,https://d32dm0rphc51dk.cloudfront.net/dzFQaf9YL7Cgkdv114OZGg/large.jpg,2019,Anthony Brunelli Fine Arts,Binghamton,Painting,Oil on linen board,8 × 8 in,20.3 × 20.3 cm,NA,This is a unique work.,"Hand-signed by artist, Work is singed on the back.",NA,Included,$,"1,900"
714,https://www.artsy.net/artwork/mark-kostabi-journey-beyond-the-self,Mark Kostabi,American,1960,JOURNEY BEYOND THE SELF,https://d32dm0rphc51dk.cloudfront.net/VRjWXkCoss8Oe65pJY65Wg/large.jpg,1997,Gallery Art,Aventura,Painting,MIXED MEDIA ON CANVAS,28 × 22 in,71.1 × 55.9 cm,Excellent,This is a unique work.,"Hand-signed by artist, Original painting.  Hand signed and dated on front. Hand signed, titled and dated on verso   All reasonable offers … ",Included,Included,$,"3,750"
715,https://www.artsy.net/artwork/julie-blackmon-new-chair-7,Julie Blackmon,American,1966,New Chair,https://d32dm0rphc51dk.cloudfront.net/iOQrwlW3IHIfCwvTLFfkWw/large.jpg,2014,photo-eye Gallery,Santa Fe,Photography,Archival Pigment Ink,22 × 29 in,55.9 × 73.7 cm,NA,Edition of 15,Hand-signed by artist,NA,Not included,T,his work is part of a limited edition set.
716,https://www.artsy.net/artwork/alicia-degener-5th-avenue,Alicia Degener,American,1963,5th Avenue,https://d32dm0rphc51dk.cloudfront.net/hkQom7l_kRkZSOvgedRhMg/large.jpg,2021,Brooklyn Waterfront Artist Coalition,Brooklyn,"Drawing, Collage or other Work on Paper",Pencil and ink on paper,30 × 22 in,76.2 × 55.9 cm,NA,This is a unique work.,Hand-signed by artist,Included,Not included,$,"1,500"
717,https://www.artsy.net/artwork/peter-max-without-borders-2,Peter Max,American,1937,WITHOUT BORDERS,https://d32dm0rphc51dk.cloudfront.net/mCFVsFp52-bmj5s27jWyUg/large.jpg,2013,Gallery Art,Aventura,Painting,ACRYLIC ON CANVAS,10 × 10 in,25.4 × 25.4 cm,Excellent,This is a unique work.,"Hand-signed by artist, top right.",Included,Included,$,"12,000"
718,https://www.artsy.net/artwork/rimi-yang-peeking-beauty,Rimi Yang,Korean,NA,Peeking Beauty,https://d32dm0rphc51dk.cloudfront.net/OZ_rj9z5v9CkuqaxFxfa8g/large.jpg,2017,West Chelsea Contemporary,"Austin , Lakeway, Austin",Painting,Mixed media on wood panel,12 × 12 in,30.5 × 30.5 cm,NA,This is a unique work.,Hand-signed by artist,Included,Not included,$,"2,000"
719,https://www.artsy.net/artwork/menashe-kadishman-untilted-4,Menashe Kadishman,"Israeli, 1932–2015",NA,Untilted,https://d32dm0rphc51dk.cloudfront.net/O1loh3_NilIHJcZuBC6W5g/large.jpg,c.1980's,Lions Gallery,Secure payment,Painting,"Acrylic Paint, Oil Pastel, Paper",17 1/2 × 14 in,44.5 × 35.6 cm,Minor Wear. Folded At Some Point. Mounted To A Paper Backing. Please See Photos.,This is a unique work.,Hand-signed by artist,NA,Not included,$,950
720,https://www.artsy.net/artwork/alan-davie-golden-gate-1,Alan Davie,"Scottish, 1920–2014",NA,Golden Gate ,https://d32dm0rphc51dk.cloudfront.net/NyrNCgOKdQquoLa5Vrj7gQ/large.jpg,1959,Make offer,Blond Contemporary,Painting,Resin oil on paper mounted on masonite,16 1/2 × 21 1/10 in,41.9 × 53.5 cm,Good,This is a unique work.,"Hand-signed by artist, Pencil signed and dated 59 bottom right ",NA,Included,£,"16,000"
721,https://www.artsy.net/artwork/andy-warhol-andy-warhol-screen-test-of-edie-sedgewick-and-kipp-stagg-1966,Andy Warhol,"American, 1928–1987",NA,Andy Warhol,https://d32dm0rphc51dk.cloudfront.net/VLoqRdbDoKyIPemAT_XR_Q/large.jpg,Screen Test of Edie Sedgewick and Kipp Stagg,"West Hollywood, Los Angeles",Secure payment,Video/Film/Animation,16mm film,2/5 × 2/5 in,1 × 1 cm,NA,This is a unique work.,NA,NA,Not included,$,"100,000"
